id_user,asistencia_webinars,clicks_bolsa_trabajo,situacion_laboral,clicks_marketing,profesion,recencia_interaccion,cliente_antiguo,ubicacion_region,tipo_entidad_interes,estado_postulacion_historica,compro_curso
HIST-2106,4,4,sector_privado,media,Arquitecto,35,0,Lima,Gobierno Regional,Solo visualizador,0
HIST-2107,7,18,sector_publico,media,Profesor,92,0,Cusco,Municipalidades,Postulante frecuente,1
HIST-2108,10,19,sector_publico,nula,Arquitecto,47,1,Callao,Ministerios/Poder Ejecutivo,Otro,1
HIST-2109,3,16,sector_privado,alta,Medico,30,1,Callao,Organismos Autónomos,Solo visualizador,1
HIST-2110,9,12,independiente,alta,Economista,173,0,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-2111,3,16,sector_publico,alta,Contador,169,1,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-2112,9,14,independiente,media,Profesor,44,0,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-2113,10,5,sector_publico,alta,Arquitecto,87,0,Otro,Gobierno Regional,Otro,1
HIST-2114,3,9,independiente,alta,Arquitecto,123,0,Piura,Municipalidades,Postulante frecuente,1
HIST-2115,10,2,sector_privado,alta,Medico,7,0,Arequipa,Municipalidades,Finalista/Seleccionado,0
HIST-2116,3,20,sector_publico,media,Profesor,108,0,Callao,Organismos Autónomos,Otro,1
HIST-2117,0,18,sector_publico,nula,Abogado,52,1,Otro,Organismos Autónomos,Solo visualizador,0
HIST-2118,7,5,independiente,nula,Medico,125,1,Arequipa,Organismos Autónomos,Otro,1
HIST-2119,9,14,sector_publico,media,Arquitecto,69,1,Lima,Ministerios/Poder Ejecutivo,Otro,1
HIST-2120,3,15,sector_privado,nula,Arquitecto,36,0,Lima,Otro,Finalista/Seleccionado,0
HIST-2121,10,4,sector_publico,nula,Economista,120,1,Lima,Gobierno Regional,Otro,1
HIST-2122,5,18,sector_publico,alta,Economista,71,1,Callao,Otro,Finalista/Seleccionado,1
HIST-2123,1,2,sector_publico,alta,Profesor,127,1,Cusco,Gobierno Regional,Solo visualizador,0
HIST-2124,9,4,sector_privado,nula,Economista,61,1,Cusco,Gobierno Regional,Otro,0
HIST-2125,8,12,independiente,alta,Ingeniero,101,1,Callao,Otro,Postulante frecuente,1
HIST-2126,1,19,sector_publico,alta,Medico,175,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,0
HIST-2127,2,12,sector_publico,nula,Administrador,97,1,Cusco,Ministerios/Poder Ejecutivo,Otro,0
HIST-2128,2,2,sector_publico,alta,Medico,121,0,Cusco,Gobierno Regional,Otro,0
HIST-2129,1,19,sector_publico,alta,Contador,123,0,Arequipa,Gobierno Regional,Postulante frecuente,0
HIST-2130,7,18,sector_privado,alta,Administrador,27,1,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-2131,4,4,sector_publico,nula,Profesor,121,1,Lima,Organismos Autónomos,Solo visualizador,1
HIST-2132,2,12,sector_publico,alta,Profesor,128,0,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-2133,9,20,independiente,media,Ingeniero,106,1,Piura,Organismos Autónomos,Solo visualizador,1
HIST-2134,9,2,independiente,alta,Administrador,46,0,Lima,Organismos Autónomos,Solo visualizador,0
HIST-2135,7,14,independiente,nula,Administrador,158,0,Piura,Municipalidades,Postulante frecuente,1
HIST-2136,5,1,sector_privado,nula,Medico,149,1,Cusco,Gobierno Regional,Finalista/Seleccionado,0
HIST-2137,4,19,sector_privado,nula,Economista,159,1,Arequipa,Gobierno Regional,Solo visualizador,1
HIST-2138,5,4,sector_privado,nula,Contador,127,1,Cusco,Otro,Postulante frecuente,1
HIST-2139,8,1,independiente,media,Otro,45,1,Arequipa,Municipalidades,Solo visualizador,1
HIST-2140,3,10,independiente,nula,Otro,117,1,Otro,Gobierno Regional,Postulante frecuente,1
HIST-2141,3,0,sector_publico,alta,Abogado,161,0,Lima,Otro,Otro,1
HIST-2142,7,3,independiente,alta,Profesor,43,1,Arequipa,Organismos Autónomos,Finalista/Seleccionado,1
HIST-2143,5,1,sector_publico,media,Otro,2,0,Arequipa,Organismos Autónomos,Postulante frecuente,1
HIST-2144,4,18,sector_privado,alta,Medico,175,0,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-2145,6,2,sector_publico,nula,Ingeniero,89,1,Piura,Gobierno Regional,Solo visualizador,1
HIST-2146,8,20,independiente,alta,Administrador,166,1,Lima,Otro,Postulante frecuente,1
HIST-2147,7,18,independiente,media,Profesor,138,0,Callao,Municipalidades,Finalista/Seleccionado,0
HIST-2148,2,6,independiente,media,Ingeniero,64,0,Cusco,Otro,Solo visualizador,0
HIST-2149,7,9,independiente,nula,Medico,30,1,Cusco,Organismos Autónomos,Solo visualizador,1
HIST-2150,8,15,independiente,alta,Abogado,77,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2151,7,3,sector_privado,nula,Contador,149,0,Otro,Gobierno Regional,Solo visualizador,0
HIST-2152,3,3,sector_privado,media,Profesor,56,0,Otro,Organismos Autónomos,Solo visualizador,0
HIST-2153,6,14,sector_privado,nula,Economista,6,0,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-2154,3,10,independiente,nula,Medico,57,0,Lima,Gobierno Regional,Finalista/Seleccionado,1
HIST-2155,4,1,sector_privado,nula,Contador,169,1,Lima,Municipalidades,Finalista/Seleccionado,1
HIST-2156,0,17,sector_privado,nula,Otro,71,0,Piura,Organismos Autónomos,Postulante frecuente,0
HIST-2157,3,4,independiente,alta,Arquitecto,55,1,Callao,Otro,Postulante frecuente,1
HIST-2158,2,4,sector_privado,alta,Profesor,161,1,Arequipa,Gobierno Regional,Finalista/Seleccionado,0
HIST-2159,1,3,sector_privado,nula,Profesor,33,1,Lima,Organismos Autónomos,Otro,0
HIST-2160,8,4,sector_privado,nula,Arquitecto,106,1,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-2161,6,11,independiente,media,Arquitecto,120,1,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2162,3,0,sector_privado,alta,Contador,144,1,Callao,Otro,Otro,1
HIST-2163,3,1,independiente,alta,Economista,78,1,Otro,Gobierno Regional,Postulante frecuente,1
HIST-2164,5,1,sector_privado,alta,Abogado,20,0,Otro,Gobierno Regional,Otro,0
HIST-2165,7,12,independiente,alta,Medico,147,0,Cusco,Organismos Autónomos,Postulante frecuente,1
HIST-2166,9,5,sector_privado,media,Ingeniero,44,0,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-2167,8,4,independiente,nula,Profesor,26,0,Arequipa,Municipalidades,Solo visualizador,0
HIST-2168,10,15,sector_publico,media,Administrador,134,0,Piura,Organismos Autónomos,Postulante frecuente,1
HIST-2169,7,0,sector_privado,alta,Administrador,174,1,Callao,Organismos Autónomos,Finalista/Seleccionado,1
HIST-2170,1,3,independiente,nula,Contador,172,1,Lima,Municipalidades,Otro,0
HIST-2171,9,9,independiente,media,Contador,40,0,Lima,Organismos Autónomos,Finalista/Seleccionado,0
HIST-2172,0,3,sector_privado,nula,Medico,30,0,Lima,Municipalidades,Otro,0
HIST-2173,10,16,sector_privado,nula,Otro,114,1,Callao,Organismos Autónomos,Solo visualizador,1
HIST-2174,1,1,independiente,alta,Abogado,90,1,Lima,Gobierno Regional,Otro,0
HIST-2175,1,10,independiente,nula,Ingeniero,95,1,Callao,Gobierno Regional,Finalista/Seleccionado,0
HIST-2176,10,7,sector_publico,media,Profesor,90,0,Lima,Otro,Postulante frecuente,1
HIST-2177,8,20,sector_privado,alta,Economista,58,1,Cusco,Gobierno Regional,Otro,1
HIST-2178,5,1,independiente,alta,Contador,91,1,Piura,Otro,Otro,1
HIST-2179,5,2,sector_privado,media,Contador,129,1,Callao,Otro,Solo visualizador,0
HIST-2180,8,14,sector_privado,media,Ingeniero,92,1,Piura,Gobierno Regional,Solo visualizador,1
HIST-2181,1,8,independiente,nula,Profesor,60,1,Piura,Municipalidades,Solo visualizador,0
HIST-2182,0,14,independiente,nula,Contador,66,0,Otro,Ministerios/Poder Ejecutivo,Otro,0
HIST-2183,9,16,sector_privado,alta,Arquitecto,151,0,Otro,Gobierno Regional,Postulante frecuente,1
HIST-2184,3,17,independiente,nula,Abogado,32,1,Otro,Otro,Postulante frecuente,1
HIST-2185,9,12,independiente,alta,Administrador,55,1,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-2186,5,4,sector_privado,nula,Abogado,162,1,Lima,Municipalidades,Postulante frecuente,1
HIST-2187,1,12,sector_privado,alta,Medico,22,0,Piura,Gobierno Regional,Otro,0
HIST-2188,5,15,sector_privado,alta,Abogado,98,1,Piura,Gobierno Regional,Postulante frecuente,1
HIST-2189,7,20,sector_privado,alta,Contador,44,0,Otro,Gobierno Regional,Otro,0
HIST-2190,7,6,independiente,nula,Medico,77,1,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-2191,9,0,sector_privado,nula,Administrador,115,0,Lima,Gobierno Regional,Finalista/Seleccionado,0
HIST-2192,6,10,sector_publico,nula,Administrador,138,0,Callao,Otro,Solo visualizador,1
HIST-2193,6,3,sector_privado,alta,Medico,85,0,Callao,Otro,Finalista/Seleccionado,0
HIST-2194,2,12,independiente,alta,Otro,155,0,Cusco,Organismos Autónomos,Otro,0
HIST-2195,8,11,sector_publico,alta,Economista,104,0,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-2196,6,15,sector_privado,alta,Arquitecto,89,0,Arequipa,Otro,Finalista/Seleccionado,1
HIST-2197,9,20,independiente,media,Otro,142,1,Callao,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-2198,6,6,independiente,alta,Arquitecto,134,1,Otro,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2199,9,4,independiente,media,Contador,18,1,Lima,Otro,Postulante frecuente,1
HIST-2200,0,20,sector_publico,media,Contador,88,1,Arequipa,Municipalidades,Finalista/Seleccionado,1
HIST-2201,4,9,sector_publico,alta,Profesor,42,0,Arequipa,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2202,0,19,independiente,nula,Medico,40,0,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-2203,5,11,sector_publico,alta,Economista,153,1,Cusco,Otro,Solo visualizador,1
HIST-2204,9,4,sector_privado,alta,Profesor,61,1,Lima,Otro,Finalista/Seleccionado,1
HIST-2205,3,12,sector_privado,media,Medico,72,0,Otro,Otro,Otro,0
HIST-2206,8,0,sector_publico,nula,Medico,134,1,Otro,Municipalidades,Solo visualizador,1
HIST-2207,0,18,sector_privado,media,Profesor,68,0,Arequipa,Organismos Autónomos,Otro,0
HIST-2208,4,13,sector_privado,nula,Abogado,21,0,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-2209,2,15,independiente,nula,Contador,111,0,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-2210,5,12,independiente,media,Abogado,11,1,Cusco,Organismos Autónomos,Otro,1
HIST-2211,4,20,sector_publico,alta,Contador,150,1,Arequipa,Gobierno Regional,Finalista/Seleccionado,1
HIST-2212,8,11,sector_privado,media,Arquitecto,174,1,Otro,Organismos Autónomos,Postulante frecuente,1
HIST-2213,10,7,independiente,nula,Otro,75,1,Callao,Otro,Solo visualizador,1
HIST-2214,4,14,sector_publico,nula,Otro,63,1,Arequipa,Gobierno Regional,Finalista/Seleccionado,1
HIST-2215,8,5,independiente,media,Profesor,68,0,Arequipa,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-2216,4,7,independiente,nula,Abogado,43,0,Arequipa,Municipalidades,Postulante frecuente,0
HIST-2217,2,10,sector_privado,nula,Contador,94,0,Cusco,Organismos Autónomos,Solo visualizador,0
HIST-2218,8,7,sector_publico,alta,Arquitecto,104,0,Otro,Organismos Autónomos,Solo visualizador,1
HIST-2219,6,7,independiente,media,Arquitecto,165,0,Lima,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2220,3,17,sector_publico,alta,Economista,81,0,Piura,Municipalidades,Otro,1
HIST-2221,1,0,sector_publico,nula,Profesor,27,0,Callao,Ministerios/Poder Ejecutivo,Otro,0
HIST-2222,9,7,independiente,media,Contador,16,1,Lima,Gobierno Regional,Solo visualizador,1
HIST-2223,6,3,sector_publico,media,Administrador,111,1,Piura,Municipalidades,Postulante frecuente,1
HIST-2224,10,20,independiente,nula,Contador,167,1,Callao,Gobierno Regional,Solo visualizador,1
HIST-2225,9,3,sector_privado,alta,Profesor,82,1,Lima,Municipalidades,Postulante frecuente,1
HIST-2226,3,8,sector_privado,nula,Profesor,158,0,Lima,Otro,Postulante frecuente,0
HIST-2227,0,1,independiente,nula,Arquitecto,79,0,Otro,Gobierno Regional,Postulante frecuente,0
HIST-2228,8,13,sector_publico,alta,Administrador,10,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2229,1,6,sector_publico,alta,Abogado,48,1,Cusco,Gobierno Regional,Postulante frecuente,1
HIST-2230,2,15,sector_publico,media,Contador,158,1,Arequipa,Municipalidades,Postulante frecuente,1
HIST-2231,10,2,independiente,media,Otro,52,1,Piura,Gobierno Regional,Finalista/Seleccionado,1
HIST-2232,0,11,independiente,nula,Medico,100,1,Piura,Otro,Postulante frecuente,0
HIST-2233,8,16,sector_privado,alta,Profesor,20,0,Lima,Otro,Solo visualizador,0
HIST-2234,10,0,independiente,media,Economista,22,1,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2235,6,20,sector_privado,media,Profesor,148,0,Cusco,Gobierno Regional,Finalista/Seleccionado,0
HIST-2236,2,0,independiente,nula,Administrador,111,1,Piura,Otro,Postulante frecuente,0
HIST-2237,3,7,sector_publico,nula,Abogado,125,1,Arequipa,Municipalidades,Otro,1
HIST-2238,0,8,independiente,alta,Abogado,115,1,Arequipa,Ministerios/Poder Ejecutivo,Otro,0
HIST-2239,1,2,sector_publico,alta,Otro,22,0,Callao,Municipalidades,Solo visualizador,0
HIST-2240,9,12,sector_publico,nula,Medico,126,0,Otro,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-2241,6,13,sector_publico,nula,Economista,148,1,Piura,Organismos Autónomos,Postulante frecuente,1
HIST-2242,1,18,sector_privado,media,Economista,115,0,Lima,Gobierno Regional,Postulante frecuente,0
HIST-2243,8,11,sector_publico,alta,Administrador,61,1,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-2244,3,20,independiente,media,Profesor,78,1,Otro,Otro,Finalista/Seleccionado,1
HIST-2245,7,2,independiente,nula,Arquitecto,80,1,Arequipa,Otro,Postulante frecuente,1
HIST-2246,5,10,sector_publico,alta,Contador,131,1,Cusco,Organismos Autónomos,Solo visualizador,1
HIST-2247,4,10,sector_privado,alta,Medico,162,1,Cusco,Organismos Autónomos,Solo visualizador,1
HIST-2248,10,13,sector_privado,nula,Profesor,62,1,Arequipa,Municipalidades,Otro,1
HIST-2249,4,4,sector_publico,nula,Contador,45,1,Arequipa,Organismos Autónomos,Postulante frecuente,1
HIST-2250,4,16,sector_privado,nula,Profesor,94,0,Callao,Municipalidades,Postulante frecuente,0
HIST-2251,6,14,independiente,media,Profesor,118,0,Piura,Otro,Solo visualizador,0
HIST-2252,5,9,sector_privado,alta,Medico,63,1,Lima,Otro,Postulante frecuente,1
HIST-2253,6,0,independiente,alta,Medico,24,1,Callao,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-2254,5,5,independiente,nula,Abogado,147,1,Piura,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-2255,4,8,sector_publico,alta,Abogado,82,0,Piura,Gobierno Regional,Solo visualizador,0
HIST-2256,9,11,independiente,media,Ingeniero,69,0,Callao,Gobierno Regional,Solo visualizador,0
HIST-2257,7,7,independiente,media,Otro,86,0,Otro,Municipalidades,Otro,0
HIST-2258,1,13,sector_privado,nula,Medico,91,1,Arequipa,Otro,Solo visualizador,0
HIST-2259,2,18,sector_privado,alta,Arquitecto,58,0,Arequipa,Gobierno Regional,Finalista/Seleccionado,0
HIST-2260,5,15,sector_publico,media,Contador,154,1,Cusco,Organismos Autónomos,Finalista/Seleccionado,1
HIST-2261,5,12,sector_privado,nula,Ingeniero,128,1,Piura,Organismos Autónomos,Solo visualizador,1
HIST-2262,5,9,sector_publico,alta,Contador,132,0,Otro,Otro,Finalista/Seleccionado,1
HIST-2263,8,11,sector_publico,alta,Medico,59,0,Cusco,Organismos Autónomos,Postulante frecuente,1
HIST-2264,4,5,sector_privado,alta,Arquitecto,73,0,Arequipa,Otro,Postulante frecuente,0
HIST-2265,2,4,independiente,alta,Profesor,163,0,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-2266,2,19,sector_privado,media,Profesor,84,1,Callao,Municipalidades,Solo visualizador,0
HIST-2267,6,12,sector_publico,alta,Ingeniero,45,0,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-2268,8,16,sector_privado,alta,Contador,140,0,Otro,Otro,Postulante frecuente,0
HIST-2269,2,1,independiente,nula,Medico,141,0,Piura,Organismos Autónomos,Postulante frecuente,0
HIST-2270,6,15,sector_publico,media,Profesor,107,1,Piura,Municipalidades,Postulante frecuente,1
HIST-2271,0,10,sector_privado,alta,Abogado,90,0,Cusco,Otro,Solo visualizador,0
HIST-2272,6,3,sector_publico,nula,Ingeniero,33,1,Otro,Organismos Autónomos,Solo visualizador,1
HIST-2273,8,14,independiente,nula,Contador,98,0,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-2274,3,2,independiente,alta,Administrador,19,1,Lima,Otro,Solo visualizador,1
HIST-2275,10,8,independiente,media,Contador,140,1,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-2276,2,4,independiente,alta,Medico,68,0,Otro,Ministerios/Poder Ejecutivo,Otro,0
HIST-2277,3,1,sector_privado,media,Profesor,70,0,Lima,Gobierno Regional,Postulante frecuente,1
HIST-2278,9,15,sector_privado,alta,Arquitecto,85,1,Cusco,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-2279,10,15,independiente,nula,Contador,48,1,Arequipa,Municipalidades,Postulante frecuente,1
HIST-2280,2,6,sector_publico,media,Profesor,83,0,Callao,Ministerios/Poder Ejecutivo,Otro,0
HIST-2281,5,7,sector_publico,alta,Arquitecto,131,0,Cusco,Gobierno Regional,Otro,1
HIST-2282,5,10,sector_publico,alta,Arquitecto,176,0,Arequipa,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-2283,7,16,sector_privado,alta,Otro,120,1,Piura,Otro,Otro,1
HIST-2284,7,17,independiente,nula,Arquitecto,157,1,Piura,Gobierno Regional,Finalista/Seleccionado,1
HIST-2285,10,14,sector_privado,nula,Arquitecto,164,0,Lima,Municipalidades,Otro,1
HIST-2286,8,5,sector_publico,alta,Profesor,75,0,Callao,Gobierno Regional,Otro,0
HIST-2287,2,9,sector_privado,alta,Economista,160,1,Otro,Municipalidades,Finalista/Seleccionado,0
HIST-2288,5,17,sector_privado,media,Contador,146,0,Lima,Municipalidades,Otro,1
HIST-2289,4,0,sector_privado,media,Administrador,43,1,Lima,Gobierno Regional,Postulante frecuente,1
HIST-2290,8,5,independiente,media,Contador,61,1,Lima,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2291,7,13,sector_publico,media,Profesor,135,0,Lima,Otro,Finalista/Seleccionado,1
HIST-2292,6,0,sector_publico,nula,Administrador,45,0,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2293,8,11,independiente,nula,Administrador,62,1,Cusco,Organismos Autónomos,Otro,1
HIST-2294,9,0,sector_publico,media,Contador,68,0,Arequipa,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-2295,1,17,sector_publico,media,Abogado,106,0,Piura,Municipalidades,Solo visualizador,0
HIST-2296,9,0,independiente,media,Profesor,158,1,Otro,Organismos Autónomos,Solo visualizador,1
HIST-2297,5,12,sector_privado,alta,Economista,75,0,Piura,Organismos Autónomos,Postulante frecuente,1
HIST-2298,2,0,sector_publico,nula,Otro,105,1,Cusco,Municipalidades,Finalista/Seleccionado,0
HIST-2299,3,4,sector_publico,media,Ingeniero,55,0,Lima,Otro,Solo visualizador,0
HIST-2300,2,13,sector_publico,media,Arquitecto,115,1,Arequipa,Municipalidades,Solo visualizador,1
HIST-2301,2,7,sector_publico,media,Otro,113,0,Otro,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-2302,5,8,sector_publico,media,Contador,66,0,Cusco,Ministerios/Poder Ejecutivo,Otro,1
HIST-2303,6,12,sector_publico,nula,Ingeniero,169,1,Arequipa,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-2304,6,3,independiente,media,Economista,71,1,Piura,Ministerios/Poder Ejecutivo,Otro,1
HIST-2305,8,6,sector_publico,alta,Ingeniero,173,1,Lima,Gobierno Regional,Postulante frecuente,1
HIST-2306,3,0,sector_publico,alta,Ingeniero,3,0,Piura,Organismos Autónomos,Postulante frecuente,1
HIST-2307,4,5,sector_privado,alta,Economista,103,0,Cusco,Gobierno Regional,Otro,0
HIST-2308,7,17,sector_privado,nula,Otro,135,0,Piura,Gobierno Regional,Solo visualizador,1
HIST-2309,6,3,independiente,media,Administrador,64,1,Otro,Municipalidades,Solo visualizador,1
HIST-2310,0,9,sector_publico,alta,Profesor,83,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2311,8,18,independiente,nula,Profesor,124,0,Lima,Organismos Autónomos,Solo visualizador,0
HIST-2312,9,12,independiente,nula,Otro,99,1,Arequipa,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-2313,1,8,independiente,alta,Abogado,124,1,Arequipa,Gobierno Regional,Finalista/Seleccionado,0
HIST-2314,2,1,independiente,alta,Otro,121,0,Otro,Organismos Autónomos,Solo visualizador,0
HIST-2315,0,17,sector_privado,nula,Arquitecto,151,1,Cusco,Municipalidades,Finalista/Seleccionado,0
HIST-2316,4,17,sector_privado,alta,Ingeniero,127,0,Lima,Organismos Autónomos,Solo visualizador,1
HIST-2317,4,3,independiente,nula,Arquitecto,109,0,Lima,Municipalidades,Postulante frecuente,1
HIST-2318,9,12,sector_privado,media,Arquitecto,99,1,Cusco,Municipalidades,Postulante frecuente,1
HIST-2319,6,13,sector_publico,alta,Otro,74,0,Lima,Otro,Otro,1
HIST-2320,1,1,independiente,media,Profesor,82,1,Callao,Municipalidades,Otro,0
HIST-2321,9,0,sector_privado,nula,Medico,34,0,Cusco,Municipalidades,Solo visualizador,0
HIST-2322,10,3,sector_publico,media,Otro,59,0,Piura,Municipalidades,Otro,0
HIST-2323,4,7,independiente,nula,Ingeniero,41,0,Callao,Municipalidades,Finalista/Seleccionado,1
HIST-2324,2,4,sector_publico,nula,Administrador,57,1,Arequipa,Gobierno Regional,Otro,0
HIST-2325,2,9,independiente,nula,Administrador,127,1,Cusco,Ministerios/Poder Ejecutivo,Otro,0
HIST-2326,3,0,sector_privado,nula,Ingeniero,59,0,Piura,Municipalidades,Postulante frecuente,0
HIST-2327,1,0,sector_privado,media,Ingeniero,47,0,Arequipa,Organismos Autónomos,Solo visualizador,0
